Date,Region,Service_Type,Network_Traffic,Latency (ms),Packet_Loss (%)
25-02-2022,Northeast,Managed Services,80.15720022,88.62414098,0.059795162
26-02-2022,Northeast,Managed Services,71.67867028,113.5696728,0.030154704
27-02-2022,Northeast,Managed Services,68.79481774,154.3825263,0.018158611
28-02-2022,Northeast,Managed Services,93.00199966,120.8788023,0.031900491
01-03-2022,Northeast,Managed Services,104.0409796,89.57669617,0.045443492
02-03-2022,Northeast,Managed Services,84.09957017,96.46671107,0.001014802
03-03-2022,Northeast,Managed Services,102.0942779,104.4262591,0.052861715
04-03-2022,Northeast,Managed Services,73.75537821,74.52443408,0.006642333
05-03-2022,Northeast,Managed Services,53.95073985,78.16095683,0.095988628
06-03-2022,Northeast,Managed Services,66.50978836,164.9148081,0.028330239
07-03-2022,Northeast,Managed Services,86.51632386,89.25763111,0.062132329
08-03-2022,Northeast,Managed Services,113.7184219,120.2628262,0.099960934
09-03-2022,Northeast,Managed Services,95.4956801,127.1994659,0.032957968
10-03-2022,Northeast,Managed Services,101.669052,97.97172526,0.017201267
11-03-2022,Northeast,Managed Services,84.55704208,118.0889183,0.080362524
12-03-2022,Northeast,Managed Services,62.4844583,69.90016292,0.022978198
13-03-2022,Northeast,Managed Services,70.00931724,107.2946262,0.057246371
14-03-2022,Northeast,Managed Services,88.47351703,85.30475914,0.067896198
15-03-2022,Northeast,Managed Services,108.5375928,84.12695974,0.06558745
16-03-2022,Northeast,Managed Services,93.23909892,91.32086664,0.047791949
17-03-2022,Northeast,Managed Services,95.30811211,56.84456055,0.095532168
18-03-2022,Northeast,Managed Services,93.96681023,106.0669161,0.092064999
19-03-2022,Northeast,Managed Services,90.45827149,113.4759446,0.048755594
20-03-2022,Northeast,Managed Services,65.72264612,104.8972533,0.010563902
21-03-2022,Northeast,Managed Services,92.60355919,113.8745154,0.040762521
22-03-2022,Northeast,Managed Services,107.7825637,152.4198992,0.092791768
23-03-2022,Northeast,Managed Services,114.5987177,66.76954563,0.031645817
24-03-2022,Northeast,Managed Services,109.142152,82.04211273,0.027252453
25-03-2022,Northeast,Managed Services,75.30749606,107.7797818,0.07483989
26-03-2022,Northeast,Managed Services,62.5219849,90.80793391,0.013296766
27-03-2022,Northeast,Managed Services,84.27033839,84.58578039,0.08407482
28-03-2022,Northeast,Managed Services,95.26436513,97.58344325,0.048923858
29-03-2022,Northeast,Managed Services,109.3089493,89.59655081,0.053508473
30-03-2022,Northeast,Managed Services,111.3094242,127.6855321,0.044614603
31-03-2022,Northeast,Managed Services,109.7391324,91.43405188,0.006737069
01-04-2022,Northeast,Managed Services,77.62517274,114.0155921,0.019946728
02-04-2022,Northeast,Managed Services,69.21972964,91.5919069,0.097360566
03-04-2022,Northeast,Managed Services,60.49478993,102.7262588,0.066040275
04-04-2022,Northeast,Managed Services,89.64148891,109.6186762,0.048881709
05-04-2022,Northeast,Managed Services,118.8648568,77.93097182,0.021500571
06-04-2022,Northeast,Managed Services,97.26780856,91.36137508,0.024646357
07-04-2022,Northeast,Managed Services,92.63182382,108.0105727,0.023360926
08-04-2022,Northeast,Managed Services,73.5752585,87.02928699,0.074346693
09-04-2022,Northeast,Managed Services,86.25920387,105.425363,0.012428533
10-04-2022,Northeast,Managed Services,75.38912177,84.98964957,0.090896537
11-04-2022,Northeast,Managed Services,85.07558043,70.50937562,0.052698829
12-04-2022,Northeast,Managed Services,113.1022987,76.8702736,0.083297811
13-04-2022,Northeast,Managed Services,120.5422635,111.3554802,0.027788696
14-04-2022,Northeast,Managed Services,93.74761287,113.1782964,0.030418071
15-04-2022,Northeast,Managed Services,91.39870715,82.49675729,0.075918355
16-04-2022,Northeast,Managed Services,63.86520055,103.7830815,0.054057529
17-04-2022,Northeast,Managed Services,72.16321682,89.16329867,0.021538414
18-04-2022,Northeast,Managed Services,83.78148998,136.2103003,0.037425395
19-04-2022,Northeast,Managed Services,108.1202705,134.7107879,0.064236696
20-04-2022,Northeast,Managed Services,117.468296,105.2033251,0.032461822
21-04-2022,Northeast,Managed Services,105.4570072,128.2838977,0.050746829
22-04-2022,Northeast,Managed Services,77.64200763,91.23041624,0.073220387
23-04-2022,Northeast,Managed Services,84.15304758,84.31560042,0.008010398
24-04-2022,Northeast,Managed Services,75.71963198,108.7427059,0.031937227
25-04-2022,Northeast,Managed Services,89.52012937,113.8874276,0.062854149
26-04-2022,Northeast,Managed Services,102.7461417,89.23858455,0.088535334
27-04-2022,Northeast,Managed Services,112.1533872,109.9670122,0.08468376
28-04-2022,Northeast,Managed Services,111.4111487,89.17957377,0.08303536
29-04-2022,Northeast,Managed Services,80.34533515,77.13178647,0.065836701
30-04-2022,Northeast,Managed Services,97.99171437,119.091763,0.036620922
01-05-2022,Northeast,Managed Services,86.37330736,127.4163615,0.052619931
02-05-2022,Northeast,Managed Services,98.9886438,110.2253091,0.082119633
03-05-2022,Northeast,Managed Services,108.9049213,94.34813154,0.078464594
04-05-2022,Northeast,Managed Services,113.0478703,116.4870374,0.036216938
05-05-2022,Northeast,Managed Services,97.19151633,93.35164462,0.066645209
06-05-2022,Northeast,Managed Services,90.39125608,80.01392959,0.059023678
07-05-2022,Northeast,Managed Services,80.03067979,67.90990124,0.077826844
08-05-2022,Northeast,Managed Services,94.4006631,65.10115405,0.066101294
09-05-2022,Northeast,Managed Services,79.94012174,82.7185136,0.047015434
10-05-2022,Northeast,Managed Services,117.6806771,128.2262325,0.055407794
11-05-2022,Northeast,Managed Services,134.6524344,107.421546,0.080547691
12-05-2022,Northeast,Managed Services,87.36927974,93.24764018,0.089316475
13-05-2022,Northeast,Managed Services,105.4065961,110.9081841,0.036042677
14-05-2022,Northeast,Managed Services,56.61691539,80.77812213,0.039827097
15-05-2022,Northeast,Managed Services,78.66955837,87.35216148,0.008059538
16-05-2022,Northeast,Managed Services,92.16307225,92.73522799,0.058987534
17-05-2022,Northeast,Managed Services,98.4590951,84.49540847,0.041459102
18-05-2022,Northeast,Managed Services,126.223472,136.9375214,0.011785064
19-05-2022,Northeast,Managed Services,81.21965096,99.21704966,0.045439856
20-05-2022,Northeast,Managed Services,66.99711975,100.9866875,0.002007196
21-05-2022,Northeast,Managed Services,72.63556629,89.93384228,0.053174526
22-05-2022,Northeast,Managed Services,63.00137059,90.5447022,0.062162266
23-05-2022,Northeast,Managed Services,94.86759435,88.4807062,0.071341347
24-05-2022,Northeast,Managed Services,104.8201438,97.64180922,0.016176415
25-05-2022,Northeast,Managed Services,112.5193423,103.5374961,0.085285134
26-05-2022,Northeast,Managed Services,93.68799867,98.30282602,0.014717072
27-05-2022,Northeast,Managed Services,77.05632588,119.5890316,0.01999687
28-05-2022,Northeast,Managed Services,56.77801832,79.81556597,0.037719183
29-05-2022,Northeast,Managed Services,78.08323611,130.0830328,0.083355216
30-05-2022,Northeast,Managed Services,83.42183026,95.17517284,0.001182103
31-05-2022,Northeast,Managed Services,108.7693906,92.516582,0.082329752
01-06-2022,Northeast,Managed Services,103.3112935,72.14365455,0.005420626
02-06-2022,Northeast,Managed Services,112.6429003,97.00774759,0.072206397
03-06-2022,Northeast,Managed Services,69.61628442,117.9195866,0.063791433
04-06-2022,Northeast,Managed Services,67.21493766,57.66259944,0.071859949
05-06-2022,Northeast,Managed Services,70.65887488,96.32096712,0.050712232
06-06-2022,Northeast,Managed Services,75.75599432,78.44681599,0.001625564
07-06-2022,Northeast,Managed Services,86.74089892,83.15416292,0.061153901
08-06-2022,Northeast,Managed Services,100.0127687,94.8438432,0.064565214
09-06-2022,Northeast,Managed Services,76.23891492,114.2415101,0.039543293
10-06-2022,Northeast,Managed Services,84.74033933,110.91584,0.084036235
11-06-2022,Northeast,Managed Services,55.62706884,125.2043765,0.099588148
12-06-2022,Northeast,Managed Services,66.01444722,72.72225795,0.092904571
13-06-2022,Northeast,Managed Services,88.98450443,106.5046942,0.017194416
14-06-2022,Northeast,Managed Services,99.2951643,106.2069227,0.067644237
15-06-2022,Northeast,Managed Services,100.5844131,86.31286801,0.027571244
16-06-2022,Northeast,Managed Services,89.06561231,82.71657072,0.014008402
17-06-2022,Northeast,Managed Services,56.08778506,72.96831706,0.018745826
18-06-2022,Northeast,Managed Services,63.77348553,72.58042636,0.035720213
19-06-2022,Northeast,Managed Services,71.90052927,116.8844449,0.083009814
20-06-2022,Northeast,Managed Services,85.5483745,113.8263217,0.069363043
21-06-2022,Northeast,Managed Services,98.49245016,123.4420285,0.000820234
22-06-2022,Northeast,Managed Services,119.4022231,39.88826149,0.005170954
23-06-2022,Northeast,Managed Services,80.52422827,103.3568939,0.013001809
24-06-2022,Northeast,Managed Services,55.05901529,102.1671165,0.06396377
25-06-2022,Northeast,Managed Services,52.60636599,97.48107915,0.085655847
26-06-2022,Northeast,Managed Services,55.7422887,71.23085382,0.056560202
27-06-2022,Northeast,Managed Services,86.97508956,91.24034994,0.043136667
28-06-2022,Northeast,Managed Services,100.338217,112.1768377,0.091274121
29-06-2022,Northeast,Managed Services,96.29677588,106.6464891,0.078941363
30-06-2022,Northeast,Managed Services,77.21143799,102.0878874,0.086189777
01-07-2022,Northeast,Managed Services,52.59058669,101.6850694,0.095806768
02-07-2022,Northeast,Managed Services,65.7714902,84.39797598,0.063980539
03-07-2022,Northeast,Managed Services,54.56139675,78.57310796,0.008379983
04-07-2022,Northeast,Managed Services,72.94181415,88.10740446,0.004435991
05-07-2022,Northeast,Managed Services,83.10772434,99.27318812,0.08607908
06-07-2022,Northeast,Managed Services,95.02447406,112.503888,0.022789901
07-07-2022,Northeast,Managed Services,90.76847796,117.477459,0.051355332
08-07-2022,Northeast,Managed Services,55.79846761,116.8351564,0.043521926
09-07-2022,Northeast,Managed Services,46.38458179,97.39505787,0.011192073
10-07-2022,Northeast,Managed Services,40.05612436,65.6502707,0.02928184
11-07-2022,Northeast,Managed Services,90.02022234,117.9517894,0.023046042
12-07-2022,Northeast,Managed Services,95.34033287,114.3151283,0.093209522
13-07-2022,Northeast,Managed Services,103.9579511,115.4283041,0.077576214
14-07-2022,Northeast,Managed Services,103.1870117,74.06020955,0.057336058
15-07-2022,Northeast,Managed Services,66.05749253,105.4017917,0.004230405
16-07-2022,Northeast,Managed Services,63.17472734,113.9181982,0.017529441
17-07-2022,Northeast,Managed Services,52.29295318,84.82014601,0.090889317
18-07-2022,Northeast,Managed Services,67.38365268,96.41877165,0.021953922
19-07-2022,Northeast,Managed Services,97.5186164,71.02627499,0.042219215
20-07-2022,Northeast,Managed Services,93.65510892,98.83429922,0.021876389
21-07-2022,Northeast,Managed Services,76.04389345,165.7653156,0.018079154
22-07-2022,Northeast,Managed Services,52.21449037,79.61914891,0.087143306
23-07-2022,Northeast,Managed Services,59.53503755,94.80658516,0.098391491
24-07-2022,Northeast,Managed Services,62.83661916,124.1151168,0.064180531
25-07-2022,Northeast,Managed Services,64.26498192,81.62060016,0.009306397
26-07-2022,Northeast,Managed Services,88.40430292,140.1510418,0.003482105
27-07-2022,Northeast,Managed Services,90.11041283,86.09307056,0.075989366
28-07-2022,Northeast,Managed Services,89.21656679,111.5383222,0.070507028
29-07-2022,Northeast,Managed Services,26.99591233,121.5971233,0.082781816
30-07-2022,Northeast,Managed Services,49.83307201,106.7257818,0.032268852
31-07-2022,Northeast,Managed Services,39.62242604,81.91512401,0.002665223
01-08-2022,Northeast,Managed Services,62.29590133,87.25212956,0.095064695
02-08-2022,Northeast,Managed Services,78.72500974,75.18362317,0.056637479
03-08-2022,Northeast,Managed Services,74.60057075,111.7137892,0.069349686
04-08-2022,Northeast,Managed Services,56.09890536,87.66744002,0.016109095
05-08-2022,Northeast,Managed Services,51.85398206,78.50371062,0.054288552
06-08-2022,Northeast,Managed Services,47.71768735,76.12461908,0.018799985
07-08-2022,Northeast,Managed Services,60.29267356,105.4505249,0.003505981
08-08-2022,Northeast,Managed Services,56.25031333,134.1959827,0.026515402
09-08-2022,Northeast,Managed Services,81.64933002,124.4637671,0.065323522
10-08-2022,Northeast,Managed Services,86.94806357,96.27107857,0.054137575
11-08-2022,Northeast,Managed Services,46.46819024,92.22631046,0.059604843
12-08-2022,Northeast,Managed Services,36.79091611,77.1971815,0.047571019
13-08-2022,Northeast,Managed Services,48.7934922,122.003792,0.066343171
14-08-2022,Northeast,Managed Services,37.22557984,101.3964441,0.017285201
15-08-2022,Northeast,Managed Services,57.84313946,83.66103622,0.063893294
16-08-2022,Northeast,Managed Services,65.30721359,95.23647578,0.093232068
17-08-2022,Northeast,Managed Services,81.1743138,78.01938141,0.043582703
18-08-2022,Northeast,Managed Services,68.23991372,100.7260844,0.052164228
19-08-2022,Northeast,Managed Services,50.12115065,79.05868541,0.030333215
20-08-2022,Northeast,Managed Services,34.99206375,110.5901389,0.00101238
21-08-2022,Northeast,Managed Services,60.74578438,82.34007261,0.037896789
22-08-2022,Northeast,Managed Services,46.11602917,113.9767767,0.046641342
23-08-2022,Northeast,Managed Services,83.94441137,101.8413916,0.075845511
24-08-2022,Northeast,Managed Services,81.56788241,104.2518387,0.049839743
25-08-2022,Northeast,Managed Services,87.4298161,104.0705387,0.066250017
26-08-2022,Northeast,Managed Services,49.33797945,109.0089613,0.071168682
27-08-2022,Northeast,Managed Services,25.05693754,110.4767642,0.078564821
28-08-2022,Northeast,Managed Services,54.84463352,90.50874573,0.086168006
29-08-2022,Northeast,Managed Services,73.72303416,46.05579712,0.078703388
30-08-2022,Northeast,Managed Services,82.1676539,75.72556062,0.02091349
31-08-2022,Northeast,Managed Services,73.60126702,117.9882213,0.079702323
01-09-2022,Northeast,Managed Services,61.50218037,89.33242437,0.055701192
02-09-2022,Northeast,Managed Services,32.20833521,95.33999364,0.018234072
03-09-2022,Northeast,Managed Services,42.15278218,120.4357802,0.022975687
04-09-2022,Northeast,Managed Services,48.41621617,103.6640206,0.02548604
05-09-2022,Northeast,Managed Services,58.74541005,97.47328979,0.086184416
06-09-2022,Northeast,Managed Services,71.61080796,112.6195621,0.022582604
07-09-2022,Northeast,Managed Services,64.96805037,81.49319967,0.057061149
08-09-2022,Northeast,Managed Services,70.45032082,103.8546953,0.09927474
09-09-2022,Northeast,Managed Services,38.58081843,76.03287123,0.029173979
10-09-2022,Northeast,Managed Services,28.81686385,142.0137829,0.060235606
11-09-2022,Northeast,Managed Services,56.11595299,87.64149164,0.041423273
12-09-2022,Northeast,Managed Services,49.73706759,85.41768664,0.064784384
13-09-2022,Northeast,Managed Services,84.36068162,130.2229709,0.077442431
14-09-2022,Northeast,Managed Services,88.00269009,81.56576414,0.00882359
15-09-2022,Northeast,Managed Services,56.94589733,73.84678598,0.046910362
16-09-2022,Northeast,Managed Services,46.66616567,126.5370617,0.001172058
17-09-2022,Northeast,Managed Services,10.1649847,99.49630303,0.084390468
18-09-2022,Northeast,Managed Services,41.87085016,115.4872512,0.034246984
19-09-2022,Northeast,Managed Services,54.84561381,106.98274,0.070386505
20-09-2022,Northeast,Managed Services,78.72572878,94.43519936,0.010425134
21-09-2022,Northeast,Managed Services,84.1623619,130.5855744,0.027115596
22-09-2022,Northeast,Managed Services,68.02963405,80.33920599,0.033865905
23-09-2022,Northeast,Managed Services,40.05143271,101.6870284,0.061304102
24-09-2022,Northeast,Managed Services,22.68964419,86.48752417,0.05739984
25-09-2022,Northeast,Managed Services,43.30093729,109.8640155,0.0991121
26-09-2022,Northeast,Managed Services,43.73937154,125.2906779,0.041459617
27-09-2022,Northeast,Managed Services,71.80291868,109.5559892,0.041840848
28-09-2022,Northeast,Managed Services,86.14181288,108.0483806,0.00700536
29-09-2022,Northeast,Managed Services,62.0861904,91.70967646,0.074007153
30-09-2022,Northeast,Managed Services,57.13989171,61.02022276,0.040208182
01-10-2022,Northeast,Managed Services,42.85499657,77.04701694,0.034520326
02-10-2022,Northeast,Managed Services,57.20150415,112.9749548,0.092246961
03-10-2022,Northeast,Managed Services,59.03192618,88.42162921,0.018070258
04-10-2022,Northeast,Managed Services,70.06649723,110.1749264,0.002874755
05-10-2022,Northeast,Managed Services,80.51485894,112.8537875,0.096191746
06-10-2022,Northeast,Managed Services,60.26256737,122.6271255,0.009263014
07-10-2022,Northeast,Managed Services,49.51691466,97.52741377,0.025639549
08-10-2022,Northeast,Managed Services,25.98371565,79.14048603,0.090982976
09-10-2022,Northeast,Managed Services,27.57426368,96.58037274,0.082125629
10-10-2022,Northeast,Managed Services,66.35660722,99.03680339,0.085566792
11-10-2022,Northeast,Managed Services,74.3224517,115.2233779,0.083158106
12-10-2022,Northeast,Managed Services,92.23683796,112.2675806,0.078737039
13-10-2022,Northeast,Managed Services,60.95874952,107.9601443,0.073884509
14-10-2022,Northeast,Managed Services,67.51197906,95.51406574,0.092017878
15-10-2022,Northeast,Managed Services,47.97497962,79.75310593,0.018028799
16-10-2022,Northeast,Managed Services,55.65271294,87.31041911,0.096108549
17-10-2022,Northeast,Managed Services,53.92233153,119.862555,0.09577701
18-10-2022,Northeast,Managed Services,88.84643998,89.33297031,0.040428111
19-10-2022,Northeast,Managed Services,81.97991549,121.8878369,0.060875436
20-10-2022,Northeast,Managed Services,88.93893922,101.0263088,0.092120867
21-10-2022,Northeast,Managed Services,58.60291748,99.61993405,0.007293699
22-10-2022,Northeast,Managed Services,32.80990334,112.0938469,0.005344092
23-10-2022,Northeast,Managed Services,29.34500848,112.0731564,0.002483693
24-10-2022,Northeast,Managed Services,71.09042053,84.96454654,0.021116444
25-10-2022,Northeast,Managed Services,80.47266929,89.49426729,0.076731933
26-10-2022,Northeast,Managed Services,74.53117383,77.86630845,0.090777204
27-10-2022,Northeast,Managed Services,73.65028619,118.9401342,0.012973839
28-10-2022,Northeast,Managed Services,49.46011387,101.2845459,0.080582747
29-10-2022,Northeast,Managed Services,39.80752294,111.9363142,0.049938174
30-10-2022,Northeast,Managed Services,61.43957793,94.94420248,0.054049154
31-10-2022,Northeast,Managed Services,82.4842041,76.22258865,0.062932428
01-11-2022,Northeast,Managed Services,88.97782489,110.6811872,0.001705295
02-11-2022,Northeast,Managed Services,81.79772406,98.21100496,0.099643303
03-11-2022,Northeast,Managed Services,83.23247705,108.2960097,0.053349042
04-11-2022,Northeast,Managed Services,65.9927975,102.7174476,0.04270225
05-11-2022,Northeast,Managed Services,54.53818286,96.36827015,0.020804871
06-11-2022,Northeast,Managed Services,53.53850522,125.4828008,0.034077279
07-11-2022,Northeast,Managed Services,70.52058587,91.37529914,0.069574712
08-11-2022,Northeast,Managed Services,87.32481661,89.95919455,0.098095131
09-11-2022,Northeast,Managed Services,100.0295698,103.8370428,0.0380525
10-11-2022,Northeast,Managed Services,87.6520001,92.42932688,0.020075721
11-11-2022,Northeast,Managed Services,76.8156211,106.657085,0.021462151
12-11-2022,Northeast,Managed Services,41.68145957,81.91264987,0.083338546
13-11-2022,Northeast,Managed Services,35.94018815,97.70325986,0.090501191
14-11-2022,Northeast,Managed Services,80.28185939,105.0466364,0.025612289
15-11-2022,Northeast,Managed Services,91.4291135,110.5414847,0.055080911
16-11-2022,Northeast,Managed Services,108.6942054,64.23790671,0.04306996
17-11-2022,Northeast,Managed Services,93.62668222,118.1558475,0.070361285
18-11-2022,Northeast,Managed Services,65.5176577,87.6936494,0.097350293
19-11-2022,Northeast,Managed Services,60.32684627,82.35452284,0.020668268
20-11-2022,Northeast,Managed Services,54.14638646,83.18912143,0.016665148
21-11-2022,Northeast,Managed Services,67.85126513,99.95265901,0.037982406
22-11-2022,Northeast,Managed Services,90.13237571,91.29169195,0.08174366
23-11-2022,Northeast,Managed Services,99.49696744,100.9540439,0.051543153
24-11-2022,Northeast,Managed Services,79.83843839,116.7008866,0.064619066
25-11-2022,Northeast,Managed Services,154.3096954,128.5244696,0.095547959
26-11-2022,Northeast,Managed Services,39.48854725,112.5158864,0.067618099
27-11-2022,Northeast,Managed Services,72.08062734,68.71041183,0.0132849
28-11-2022,Northeast,Managed Services,58.83529591,75.3880146,0.0196811
29-11-2022,Northeast,Managed Services,83.56218375,76.10276792,0.015893274
30-11-2022,Northeast,Managed Services,102.3625299,92.84517644,0.08515732
01-12-2022,Northeast,Managed Services,95.77763155,118.996492,0.009539861
02-12-2022,Northeast,Managed Services,76.62179649,126.1797947,0.017780396
03-12-2022,Northeast,Managed Services,61.59578865,97.46651988,0.082906677
04-12-2022,Northeast,Managed Services,62.64288252,75.03576257,0.005715897
05-12-2022,Northeast,Managed Services,93.42195859,84.82860455,0.003569884
06-12-2022,Northeast,Managed Services,92.17357152,106.3282942,0.07336556
07-12-2022,Northeast,Managed Services,107.2679107,67.94934364,0.057567248
08-12-2022,Northeast,Managed Services,95.47000921,128.7783066,0.065937477
09-12-2022,Northeast,Managed Services,88.23891127,117.8032502,0.076943503
10-12-2022,Northeast,Managed Services,68.99343926,41.45033217,0.045619554
11-12-2022,Northeast,Managed Services,74.03686953,73.95230244,0.007701992
12-12-2022,Northeast,Managed Services,78.35442125,97.88520368,0.08210274
13-12-2022,Northeast,Managed Services,109.1093822,103.4258287,0.091600402
14-12-2022,Northeast,Managed Services,107.5997553,81.79960469,0.066450868
15-12-2022,Northeast,Managed Services,92.56456361,119.9244262,0.073379915
16-12-2022,Northeast,Managed Services,91.00327098,92.38043973,0.064742173
17-12-2022,Northeast,Managed Services,85.24446082,32.52354288,0.09121141
18-12-2022,Northeast,Managed Services,73.93861125,117.2586508,0.055180122
19-12-2022,Northeast,Managed Services,77.43759955,73.70752456,0.055630232
20-12-2022,Northeast,Managed Services,101.5830839,112.2932321,0.056767635
21-12-2022,Northeast,Managed Services,130.9599879,85.9811181,0.017453279
22-12-2022,Northeast,Managed Services,117.7274498,114.9990823,0.032892571
23-12-2022,Northeast,Managed Services,79.25596284,150.925389,0.052036819
24-12-2022,Northeast,Managed Services,73.37741883,104.2997891,0.041287158
25-12-2022,Northeast,Managed Services,177.0735344,72.1117116,0.019924924
26-12-2022,Northeast,Managed Services,104.2685073,95.22090578,0.002216149
27-12-2022,Northeast,Managed Services,114.9786254,70.2847328,0.034110349
28-12-2022,Northeast,Managed Services,117.3799789,125.1081318,0.02652989
29-12-2022,Northeast,Managed Services,104.2908835,84.10867256,0.029904255
30-12-2022,Northeast,Managed Services,103.5840011,102.6123995,0.097766303
31-12-2022,Northeast,Managed Services,73.46876649,90.46198082,0.098318665
01-01-2023,Northeast,Managed Services,97.51558372,94.09144033,0.084030162
02-01-2023,Northeast,Managed Services,116.2116597,91.64475068,0.017814769
03-01-2023,Northeast,Managed Services,117.3764793,115.2913358,0.007308346
04-01-2023,Northeast,Managed Services,133.299196,101.4135511,0.022583798
05-01-2023,Northeast,Managed Services,117.6609156,99.92665355,0.009784044
06-01-2023,Northeast,Managed Services,88.05399692,96.62622899,0.067730509
07-01-2023,Northeast,Managed Services,89.39190393,74.24292221,0.009721731
08-01-2023,Northeast,Managed Services,95.67194396,119.2280299,0.088028746
09-01-2023,Northeast,Managed Services,102.3686546,119.9608762,0.069794934
10-01-2023,Northeast,Managed Services,126.4041884,132.6666036,0.039604013
11-01-2023,Northeast,Managed Services,126.5483204,107.5299211,0.035443141
12-01-2023,Northeast,Managed Services,113.7152231,64.42736227,0.092622177
13-01-2023,Northeast,Managed Services,84.73458766,97.57505506,0.095533276
14-01-2023,Northeast,Managed Services,101.0999394,89.00498904,0.074608365
15-01-2023,Northeast,Managed Services,101.623874,67.33895784,0.03354549
16-01-2023,Northeast,Managed Services,105.020884,79.25973292,0.075475352
17-01-2023,Northeast,Managed Services,118.6440695,63.76545722,0.034728463
18-01-2023,Northeast,Managed Services,127.2958826,102.0940451,0.041590197
19-01-2023,Northeast,Managed Services,105.8240038,67.43112403,0.059607809
20-01-2023,Northeast,Managed Services,111.4464957,102.724828,0.099952427
21-01-2023,Northeast,Managed Services,84.09427289,87.133493,0.036499849
22-01-2023,Northeast,Managed Services,92.3514062,110.2443987,0.022029855
23-01-2023,Northeast,Managed Services,130.8293274,117.4644659,0.059429588
24-01-2023,Northeast,Managed Services,126.9446086,63.20544529,0.010253578
25-01-2023,Northeast,Managed Services,132.2080344,107.5860548,0.078017402
26-01-2023,Northeast,Managed Services,139.1806113,55.81785398,0.074594693
27-01-2023,Northeast,Managed Services,110.0186573,102.3110817,0.003393123
28-01-2023,Northeast,Managed Services,80.48864477,95.72544752,0.044625913
29-01-2023,Northeast,Managed Services,107.5264746,116.5818618,0.059160821
30-01-2023,Northeast,Managed Services,136.3857733,109.3016917,0.079662751
31-01-2023,Northeast,Managed Services,128.4295399,82.1154966,0.012923081
01-02-2023,Northeast,Managed Services,136.7850799,108.356444,0.046172159
02-02-2023,Northeast,Managed Services,114.0540488,87.45664775,0.000619171
03-02-2023,Northeast,Managed Services,98.95258958,100.4471218,0.028083772
04-02-2023,Northeast,Managed Services,111.5648354,80.31084454,0.074114281
05-02-2023,Northeast,Managed Services,123.8587478,110.7188922,0.077568625
06-02-2023,Northeast,Managed Services,101.4859985,68.27023375,0.034643551
07-02-2023,Northeast,Managed Services,153.0187773,89.32504942,0.05143814
08-02-2023,Northeast,Managed Services,154.1538398,99.49876638,0.043180527
09-02-2023,Northeast,Managed Services,141.8583778,74.28828495,0.067378397
10-02-2023,Northeast,Managed Services,136.0554872,116.6629416,0.029093915
11-02-2023,Northeast,Managed Services,134.4350307,70.84239272,0.006819524
12-02-2023,Northeast,Managed Services,121.7322527,74.87610781,0.057552799
13-02-2023,Northeast,Managed Services,128.2002705,114.4096118,0.001925682
14-02-2023,Northeast,Managed Services,132.5009879,110.987689,0.063515016
15-02-2023,Northeast,Managed Services,148.730262,119.6278414,0.035877557
16-02-2023,Northeast,Managed Services,140.2482207,113.3161918,0.099124765
17-02-2023,Northeast,Managed Services,120.8929547,104.3525619,0.072987755
18-02-2023,Northeast,Managed Services,118.7895968,104.9574378,0.002842364
19-02-2023,Northeast,Managed Services,107.9121264,87.62494523,0.005102784
20-02-2023,Northeast,Managed Services,124.3669151,135.4672481,0.089906022
21-02-2023,Northeast,Managed Services,142.2066514,78.63846876,0.03320042
22-02-2023,Northeast,Managed Services,165.6281645,106.2317103,0.035517204
23-02-2023,Northeast,Managed Services,153.0189266,119.1988194,0.030812759
24-02-2023,Northeast,Managed Services,127.1552216,87.36241726,0.038306449
25-02-2023,Northeast,Managed Services,99.6170893,65.49309895,0.019700829
26-02-2023,Northeast,Managed Services,123.9652051,96.83606414,0.070455704
27-02-2023,Northeast,Managed Services,133.4470821,94.30442523,0.026959207
28-02-2023,Northeast,Managed Services,151.6906554,115.0205041,0.086955792
01-03-2023,Northeast,Managed Services,137.9642433,113.4455558,0.06376155
02-03-2023,Northeast,Managed Services,150.0126765,88.48124902,0.096187291
03-03-2023,Northeast,Managed Services,116.8366218,107.9538923,0.0212213
04-03-2023,Northeast,Managed Services,111.6745401,94.60175243,0.060801484
05-03-2023,Northeast,Managed Services,125.5458361,122.9341646,0.062921129
06-03-2023,Northeast,Managed Services,146.6648888,125.7884649,0.065628745
07-03-2023,Northeast,Managed Services,137.5673236,84.09861409,0.010706545
08-03-2023,Northeast,Managed Services,174.159758,75.3739177,0.065725964
09-03-2023,Northeast,Managed Services,133.0664607,151.8370759,0.03552117
10-03-2023,Northeast,Managed Services,136.6051938,128.2162049,0.008995018
11-03-2023,Northeast,Managed Services,112.8392523,49.41840853,0.003519485
12-03-2023,Northeast,Managed Services,124.8811782,45.87068213,0.088330597
13-03-2023,Northeast,Managed Services,125.1985498,140.9868876,0.061444404
14-03-2023,Northeast,Managed Services,150.9614649,96.84894365,0.090616309
15-03-2023,Northeast,Managed Services,144.1380856,150.7808366,0.008898126
16-03-2023,Northeast,Managed Services,144.6719427,78.04207796,0.016831494
17-03-2023,Northeast,Managed Services,117.8591677,112.1858631,0.054971587
18-03-2023,Northeast,Managed Services,106.5941022,65.72471032,0.013795813
19-03-2023,Northeast,Managed Services,127.492281,127.8510558,0.030506894
